timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1738841919.6615705,0,4095,4095,0,1598,1535
1738841919.706533,0,4095,4095,0,4095,4095
1738841919.7483132,0,48,4095,3555,246,257
1738841919.7886016,0,78,4095,4095,7,0
1738841919.8320086,0,0,4080,4095,0,0
1738841919.8680036,0,65,3417,0,0,0
1738841919.9262147,0,145,2733,0,0,0
1738841920.0091846,0,247,3139,16,0,0
1738841920.058323,0,197,3341,126,0,0
1738841920.1396933,0,198,2913,3343,2882,2845
1738841920.1870902,0,207,1659,848,0,0
1738841920.2731886,3881,4095,0,177,0,0
1738841920.31309,0,4095,4095,47,0,0
1738841920.3640327,0,4095,4095,0,0,0
1738841920.4053166,0,4095,4095,75,0,0
1738841920.4473708,0,4095,4095,239,139,97
1738841920.538879,0,4095,4095,1911,1800,1725
1738841920.5792198,0,4095,4095,2162,2064,1986
1738841920.6271706,0,4095,4095,290,237,211
1738841920.7093043,0,4095,4095,3069,3555,3446
1738841920.7538745,0,4095,4095,16,3135,3093
1738841920.8377094,0,4095,4095,2351,451,429
1738841920.8903704,0,3250,4095,785,0,0
1738841920.933143,0,0,4095,338,0,0
1738841921.0127556,4095,4095,0,256,0,0
1738841921.0542116,4095,4095,0,2965,463,427
1738841921.1041875,4095,4095,0,4095,0,0
1738841921.1947665,4095,4095,0,576,0,0
1738841921.2676938,4095,4095,0,16,0,0
1738841921.3263936,4095,4095,0,23,0,0
1738841921.408064,4095,4095,0,85,0,0
1738841921.4575937,4095,4095,0,36,0,0
1738841921.4979625,4095,4095,0,174,49,17
1738841921.5349898,4095,4095,0,865,751,711
1738841921.6257343,0,4095,3635,1723,1602,1519
1738841921.6663725,274,4095,446,326,304,272
1738841921.752443,4095,4095,0,0,2925,2953
1738841921.8060117,2325,4095,0,3637,2094,2064
1738841921.8516448,0,4095,4095,3091,2651,2608
1738841921.8917787,0,4095,4095,117,0,32
1738841921.938774,0,4095,4095,1339,1041,1006
1738841921.9826138,0,4095,4095,96,0,0
